time,theoretical_pressure_psi,theoretical_counts,noisy_counts,filtered_counts
0.4729458917835671,0.0005782660804258259,1645.5799117822216,2094.9835553621083,1810.2271157200353
0.47695390781563124,0.0006424278857966668,1646.4209447270227,1942.1110905007697,1872.9476667892022
0.48096192384769537,0.0007131357691137271,1647.3477836615427,1958.4131865167506,1872.9476667892022
0.4849699398797595,0.0007909904255915828,1648.3683024986544,1638.0,1907.9270920583217
0.4889779559118236,0.0008766402435365216,1649.4910003122768,2201.125835144788,1967.921176351514
0.4929859719438877,0.0009707843160796775,1650.7250408151724,1638.0,1924.4767348514042
0.49699398797595185,0.0010741755659000535,1652.080293317818,1882.855976883836,1878.7034224918684
0.501002004008016,0.0011876239793210354,1653.5673751209401,2514.942145414456,1887.292682500252
0.5050100200400801,0.0013119999451271785,1655.197695280727,1638.0,1806.8461346224253
0.5090180360721442,0.0014482376923316755,1656.9834996710836,1638.0,1806.8461346224253
0.5130260521042084,0.001597338819928427,1658.937917251622,1698.1248200586858,1779.7124365772122
0.5170340681362725,0.0017603759103871517,1661.0750074333548,1638.0,1654.43498723229
0.5210420841683366,0.0019384962172962691,1663.4098084163195,1638.0,1685.863853568726
0.5250501002004008,0.002132925416129255,1665.9583863546222,1692.9200905673445,1685.863853568726
0.5290581162324649,0.0023449714056079088,1668.7378851847084,1638.0,1770.152704513543
0.533066132264529,0.0025760281455655238,1671.766576932073,1858.0020643550517,1770.152704513543
0.5370741482965932,0.00282757951557794,1675.0639122901957,1638.0,1770.152704513543
0.5410821643286573,0.0031012031769383375,1678.6505712433077,2288.146776672405,1815.6327336444442
0.5450901803607214,0.003398574418807751,1682.548513481732,1638.0,1815.6327336444442
0.5490981963927856,0.003721469967587692,1686.7810283351396,1638.0,1806.0876123497078
0.5531062124248497,0.004071771736741253,1691.3727839252044,2011.2802944836533,1889.457994266948
0.5571142284569138,0.0044514704924472764,1696.349875214999,1638.0,1796.5798833137471
0.561122244488978,0.004862669408618254,1701.739870608168,1791.186215291896,1818.764370453524
0.565130260521042,0.0053075874829614615,1707.5718567266588,2221.5926734206805,1846.225882428883
0.5691382765531061,0.00578856278392697,1713.8764809717147,1638.0,1850.8145418869371
0.5731462925851702,0.006308055496581872,1720.6859914491952,1793.2914099784384,1850.8145418869371
0.5771543086172344,0.006868650733694278,1728.0342738172646,1830.2305838275147,1828.9307968452376
0.5811623246492985,0.00747306107661902,1735.956884592322,2043.4009106900317,1792.8175862527642
0.5851703406813626,0.008124128808971329,1744.4910804279962,1638.0,1828.9530124762023
0.5891783567134268,0.008824827804571502,1753.6758428623232,1638.0,1841.9190111513954
0.5931863727454909,0.009578265029766237,1763.5518980101758,1968.8001992733646,1856.7430414498185
0.597194388777555,0.010387681618999773,1774.161730661849,1890.947983564067,1798.828625636957
0.6012024048096192,0.011256453481444635,1785.5495922347764,1884.0534007047888,1838.5688802671762
0.6052104208416833,0.012188091395627666,1797.7615020138874,1933.9987959164782,1883.865432881521
0.6092184368737474,0.01318624054832793,1810.8452411074825,1638.0,1836.6082615567548
0.6132264529058116,0.014254679473599399,1824.8503385399408,1916.181782411534,1938.845967548271
0.6172344689378757,0.015397318347607662,1839.8280489004412,1955.0758683004146,1966.476141465514
0.6212424849699398,0.016618196595089136,1855.8313209684284,1638.0,1924.1905991917315
0.625250501002004,0.017921479763664594,1872.9147567421155,2606.6119255046797,2002.9618643829253
0.6292585170340681,0.01931145562298921,1891.1345603061425,2077.464618125494,1963.2216097527064
0.6332665330661322,0.020792529446818527,1910.5484759888973,1638.0,2010.5060535400464
0.6372745490981964,0.02236921843753357,1931.2157152791901,2189.3988563383573,2127.4997328461277
0.6412825651302605,0.024046145254516597,1953.1968719962035,1638.0,1998.6870688896145
0.6452905811623246,0.025828030610017854,1976.553825236114,2286.0669748117957,2049.6711473529954
0.6492985971943888,0.02771968489881717,2001.3496296536955,2456.955755142567,2136.719380050078
0.6533066132264529,0.02972599883107368,2027.6483926777137,1704.9232778090873,2172.445726282561
0.657314629258517,0.03185193304128195,2055.515138305124,2434.353167369161,2352.0284241827976
0.6613226452905812,0.03410250665021904,2085.0156571710713,2247.33762887958,2323.6601842570267
0.6653306613226453,0.03648278476117663,2116.2163426495035,2439.4832799657365,2247.5649800041797
0.6693386773547093,0.03899786487662647,2149.18401280282,2895.0788853016584,2276.7997530763355
0.6733466933867734,0.04165286222675969,2183.985718068366,2087.4892953313974,2211.7857805257736
0.6773547094188376,0.04445289400706277,2220.688534644579,1924.2893253726395,2221.1019174663807
0.6813627254509017,0.04740306252823589,2259.3593436201163,1909.5666893141752,2232.8893317201946
0.6853707414829658,0.050508437288299964,2300.064595975036,1979.255359515227,2182.7131537676946
0.68937875751503,0.05377403598366153,2342.8700636738354,2312.550587463833,2285.9020015587653
0.6933867735470941,0.05720480448318109,2387.840577165538,2521.9951797424346,2374.0726066317757
0.6973947895791582,0.06080559579688897,2435.0397497056206,2543.845639634157,2553.021465038033
0.7014028056112224,0.0645811480788805,2484.5296890179657,2809.8112298688916,2633.59392262892
0.7054108216432865,0.06853606171205692,2536.370696921642,2541.48356088371,2842.693662630906
0.7094188376753506,0.07267477553071672,2590.620957656635,3162.208698157978,2913.038341704586
0.7134268537074148,0.07700154224549381,2647.3362157539327,2543.262562651439,2906.162845247095
0.7174348697394789,0.08152040314373153,2706.5694444080327,3776.2487674777344,2858.8669780002488
0.721442885771543,0.08623516214701596,2768.370505423085,3014.407933258196,2947.134004867762
0.7254509018036072,0.0911493593162083,2832.7858019168584,2495.7171644317195,2917.4252338587085
0.7294589178356713,0.09626624390284713,2899.85792507852,2478.7401591409684,3039.5520118826053
0.7334669338677354,0.10158874705417059,2969.625296386068,3159.3527489562985,2983.1606089001366
0.7374749498997996,0.10711945428716366,3042.1218067961413,2954.2473010946037,3016.4752298676326
0.7414829659318637,0.1128605778548936,3117.3764545219456,3398.1500088187195,3092.3592159783725
0.7454909819639278,0.1188139291358827,3195.4129831131504,3381.5089466004515,3145.491539086863
